date,water,muni,species,qty,size,county,year
2019-10-08,MIC-MAC P,DEBLOIS,BROOK TROUT,75,13,Washington County,2019
2019-10-08,MIC-MAC P,DEBLOIS,BROOK TROUT,1000,7,Washington County,2019
2019-05-08,MIDDLE R,MARSHFIELD,BROOK TROUT,450,10,Washington County,2019
2019-10-08,MONEYMAKER L,ROBBINSTON,BROOK TROUT,600,9,Washington County,2019
2019-10-10,MONROE L,T43 MD BPP,BROOK TROUT,3150,9,Washington County,2019
2019-10-10,MONROE P (WEST),T43 MD BPP,BROOK TROUT,500,9,Washington County,2019
2019-10-08,MONTEGAIL P,T19 MD BPP,BROOK TROUT,175,13,Washington County,2019
2019-10-22,MONTEGAIL P,T19 MD BPP,BROOK TROUT,2500,8,Washington County,2019
2019-10-07,MOPANG L,DEVEREAUX TWP,SPLAKE,400,13,Washington County,2019
2019-10-21,MOPANG L,DEVEREAUX TWP,L.L. SALMON,300,12,Washington County,2019
2019-12-02,MOPANG L,DEVEREAUX TWP,L.L. SALMON,70,18,Washington County,2019
2019-05-08,MUSQUASH L (EAST),TOPSFIELD,BROOK TROUT,1000,10,Washington County,2019
2019-05-21,MUSQUASH L (EAST),TOPSFIELD,L.L. SALMON,400,7,Washington County,2019
2019-05-14,"NASHS L",CALAIS,L.L. SALMON,450,7,Washington County,2019
2019-10-10,"NASHS L",CALAIS,BROOK TROUT,400,13,Washington County,2019
2019-10-08,NORSE P,CUTLER,BROOK TROUT,350,9,Washington County,2019
2019-05-31,PEAKED MOUNTAIN P,NORTHFIELD,SPLAKE,550,10,Washington County,2019
2019-10-10,PEEP L,T30 MD BPP,BROOK TROUT,1300,8,Washington County,2019
2019-10-01,PENNAMAQUAN L,CHARLOTTE,BROWN TROUT,1200,12,Washington County,2019
2019-10-08,PIKE BROOK P (EAST),T18 MD BPP,BROOK TROUT,475,7,Washington County,2019
2019-10-08,PIKE BROOK P (WEST),T18 MD BPP,BROOK TROUT,1200,7,Washington County,2019
2019-10-08,PIKE BROOK P (WEST),T18 MD BPP,BROOK TROUT,75,13,Washington County,2019
2019-10-08,PINEO P,DEBLOIS,BROOK TROUT,50,13,Washington County,2019
2019-10-08,PINEO P,DEBLOIS,BROOK TROUT,100,7,Washington County,2019
2019-05-14,PLEASANT L,ALEXANDER,L.L. SALMON,175,7,Washington County,2019
2019-05-21,PLEASANT L,KOSSUTH TWP,L.L. SALMON,700,7,Washington County,2019
2019-06-05,PLEASANT L,KOSSUTH TWP,BROOK TROUT,1000,10,Washington County,2019
2019-05-23,PLEASANT RIVER L,BEDDINGTON,SPLAKE,700,10,Washington County,2019
2019-10-10,PLEASANT RIVER L,BEDDINGTON,BROOK TROUT,700,13,Washington County,2019
2019-11-21,PLEASANT RIVER L,BEDDINGTON,BROOK TROUT,22,18,Washington County,2019
2019-05-30,POCUMCUS L,T6 ND BPP,L.L. SALMON,500,8,Washington County,2019
2019-09-26,PORK BARREL L,T6 R1 NBPP,BROOK TROUT,500,8,Washington County,2019
2019-10-01,ROUND L,CHARLOTTE,BROWN TROUT,525,12,Washington County,2019
2019-06-06,SAINT CROIX R,BAILEYVILLE,L.L. SALMON,1396,8,Washington County,2019
2019-10-10,SALMON P,T30 MD BPP,BROOK TROUT,400,8,Washington County,2019
2019-10-15,SALMON P,T30 MD BPP,BROOK TROUT,50,13,Washington County,2019
2019-04-30,SCHOODIC L,CHERRYFIELD,BROOK TROUT,800,10,Washington County,2019
2019-05-15,SCHOODIC L,CHERRYFIELD,L.L. SALMON,275,7,Washington County,2019
2019-10-02,SCHOODIC L,CHERRYFIELD,BROOK TROUT,400,13,Washington County,2019
2019-11-21,SCHOODIC L,CHERRYFIELD,BROOK TROUT,48,18,Washington County,2019
2019-05-30,SECOND L (OLD STREAM),T37 MD BPP,SPLAKE,350,10,Washington County,2019
2019-05-28,SHATTUCK L,ROBBINSTON,BROOK TROUT,125,11,Washington County,2019
2019-05-09,SIMPSON P,ROQUE BLUFFS,BROOK TROUT,400,10,Washington County,2019
2019-10-07,SIMPSON P,ROQUE BLUFFS,BROWN TROUT,50,12,Washington County,2019
2019-05-09,SIX MILE L,MARSHFIELD,BROOK TROUT,300,10,Washington County,2019
2019-10-03,SIX MILE L,MARSHFIELD,BROOK TROUT,1950,9,Washington County,2019
2019-10-07,SIX MILE L,MARSHFIELD,BROOK TROUT,60,13,Washington County,2019
2019-10-07,SOUTHWEST P,BEDDINGTON,SPLAKE,125,13,Washington County,2019
2019-09-26,SPECTACLE L (UPPER),T19 ED BPP,BROOK TROUT,1750,8,Washington County,2019
2019-10-08,SPECTACLE P (EAST),DEBLOIS,BROOK TROUT,850,7,Washington County,2019
2019-05-29,SPEDNIC L,FOREST CITY TWP,L.L. SALMON,1500,7,Washington County,2019
2019-05-29,SPEDNIC L,VANCEBORO,L.L. SALMON,1000,7,Washington County,2019
2019-10-03,TOMAH L,FOREST CITY TWP,BROOK TROUT,500,7,Washington County,2019
2019-09-26,VINING L,COOPER,BROOK TROUT,850,8,Washington County,2019
2019-10-10,VINING L,COOPER,BROOK TROUT,50,13,Washington County,2019
2019-10-22,ADAMS P (ROCK HAVEN),NEWFIELD,BROOK TROUT,250,13,York County,2019
2019-10-23,ALEWIFE P,KENNEBUNK,BROOK TROUT,50,13,York County,2019
2019-11-20,ALEWIFE P,KENNEBUNK,BROOK TROUT,10,17,York County,2019
2019-05-08,BATSON R,KENNEBUNKPORT,BROOK TROUT,200,10,York County,2019
2019-05-08,BROWN B,LIMERICK,BROWN TROUT,200,7,York County,2019
2019-05-16,CAPE NEDDICK R,YORK,BROOK TROUT,200,10,York County,2019
2019-05-09,CASCADE FALLS B,SACO,BROOK TROUT,200,10,York County,2019
2019-04-23,COOKS B,DAYTON,BROOK TROUT,200,10,York County,2019
2019-05-21,COOKS B,DAYTON,BROOK TROUT,200,11,York County,2019
2019-10-02,DEER P,HOLLIS,BROWN TROUT,100,11,York County,2019
2019-10-23,DEER P,HOLLIS,BROOK TROUT,600,8,York County,2019
2019-10-23,DEER P,HOLLIS,BROOK TROUT,100,13,York County,2019
2019-10-08,ELL (L) P,WELLS,RAINBOW TROUT,300,9,York County,2019
2019-05-08,GOFF MILL B,KENNEBUNKPORT,BROOK TROUT,300,10,York County,2019
2019-04-30,GREAT B,LEBANON,BROOK TROUT,100,10,York County,2019
2019-05-15,GREAT B,LEBANON,BROOK TROUT,100,10,York County,2019
2019-04-23,GREAT WORKS R,NORTH BERWICK,BROOK TROUT,400,10,York County,2019
2019-04-23,GREAT WORKS R,SANFORD,BROOK TROUT,200,10,York County,2019
2019-04-23,GREAT WORKS R,SOUTH BERWICK,BROOK TROUT,100,10,York County,2019
2019-05-07,GREAT WORKS R,NORTH BERWICK,BROWN TROUT,800,7,York County,2019
2019-05-07,GREAT WORKS R,SOUTH BERWICK,BROWN TROUT,300,7,York County,2019
2019-05-15,GREAT WORKS R,NORTH BERWICK,BROOK TROUT,400,10,York County,2019
2019-05-16,GREAT WORKS R,SOUTH BERWICK,BROOK TROUT,100,10,York County,2019
2019-05-21,GREAT WORKS R,SANFORD,BROOK TROUT,200,11,York County,2019
2019-06-07,GREAT WORKS R,NORTH BERWICK,BROOK TROUT,165,11,York County,2019
2019-05-14,GREEN B,WELLS,BROOK TROUT,100,10,York County,2019
2019-01-22,HORNE (PEQUAWKET) P,LIMINGTON,BROOK TROUT,100,14,York County,2019
2019-05-02,HORNE (PEQUAWKET) P,LIMINGTON,BROOK TROUT,400,10,York County,2019
2019-10-02,HORNE (PEQUAWKET) P,LIMINGTON,BROWN TROUT,150,11,York County,2019
2019-10-18,HORNE (PEQUAWKET) P,LIMINGTON,BROOK TROUT,50,13,York County,2019
2019-11-07,HORNE (PEQUAWKET) P,LIMINGTON,BROWN TROUT,33,17,York County,2019
2019-05-20,ISINGLASS P,WATERBORO,BROOK TROUT,200,10,York County,2019
2019-05-16,JOSIAS R,YORK,BROOK TROUT,225,10,York County,2019
2019-05-15,KEAY B,BERWICK,BROOK TROUT,200,10,York County,2019
2019-05-02,KENNEBUNK P,LYMAN,BROOK TROUT,500,10,York County,2019
2019-10-08,KENNEBUNK P,LYMAN,BROOK TROUT,300,12,York County,2019
2019-10-08,KENNEBUNK P,LYMAN,RAINBOW TROUT,200,9,York County,2019
2019-10-23,KENNEBUNK P,LYMAN,BROWN TROUT,150,11,York County,2019
2019-11-20,KENNEBUNK P,LYMAN,BROOK TROUT,15,17,York County,2019
2019-04-23,KENNEBUNK R,KENNEBUNK,BROOK TROUT,500,10,York County,2019
2019-05-07,KENNEBUNK R,KENNEBUNK,BROWN TROUT,800,7,York County,2019
2019-05-21,KENNEBUNK R,KENNEBUNK,BROOK TROUT,500,11,York County,2019
2019-05-09,KITTERY CLUB P,KITTERY,BROOK TROUT,100,10,York County,2019
2019-05-04,KNIGHT P,SOUTH BERWICK,BROOK TROUT,150,10,York County,2019
2019-11-21,KNIGHT P,SOUTH BERWICK,BROOK TROUT,220,13,York County,2019
2019-11-21,KNIGHT P,SOUTH BERWICK,BROOK TROUT,825,8,York County,2019
2019-11-21,KNIGHT P,SOUTH BERWICK,BROOK TROUT,275,7,York County,2019
2019-11-21,KNIGHT P,SOUTH BERWICK,BROOK TROUT,15,17,York County,2019
2019-04-30,LEAVITT B,LIMERICK,BROOK TROUT,100,10,York County,2019
2019-05-20,LEAVITT B,LIMERICK,BROOK TROUT,100,10,York County,2019
2019-05-03,LEIGH'S MILL P,SOUTH BERWICK,BROOK TROUT,150,10,York County,2019
2019-04-24,LITTLE R,BERWICK,BROOK TROUT,300,10,York County,2019
2019-04-30,LITTLE R,LEBANON,BROOK TROUT,100,10,York County,2019
2019-05-07,LITTLE R,LEBANON,BROWN TROUT,700,7,York County,2019
2019-05-07,LITTLE R,BERWICK,BROWN TROUT,400,7,York County,2019
2019-05-08,LITTLE R,BUXTON,BROOK TROUT,950,10,York County,2019
2019-05-15,LITTLE R,LEBANON,BROOK TROUT,350,10,York County,2019
2019-05-15,LITTLE R,BERWICK,BROOK TROUT,500,10,York County,2019
2019-04-30,LITTLEFIELD P,SANFORD,BROOK TROUT,350,10,York County,2019
2019-10-23,LITTLEFIELD P,SANFORD,BROOK TROUT,75,13,York County,2019
2019-10-23,LITTLEFIELD P,SANFORD,BROOK TROUT,550,8,York County,2019
2019-11-08,LITTLEFIELD P,SANFORD,BROOK TROUT,265,7,York County,2019
2019-10-18,LONG P,PARSONSFIELD,BROOK TROUT,250,13,York County,2019
2019-10-23,LONG P,PARSONSFIELD,BROWN TROUT,300,11,York County,2019
2019-11-20,LONG P,PARSONSFIELD,BROOK TROUT,15,17,York County,2019
2019-05-04,MATHEW'S MILL P,BERWICK,BROOK TROUT,200,10,York County,2019
2019-04-22,MERRILAND R,WELLS,BROOK TROUT,300,10,York County,2019
2019-05-06,MERRILAND R,WELLS,BROWN TROUT,1150,7,York County,2019
2019-05-14,MERRILAND R,WELLS,BROOK TROUT,300,10,York County,2019
2019-05-03,MILLIKEN MILLS P,OLD ORCHARD BEACH,BROOK TROUT,200,10,York County,2019
2019-10-22,MOOSE P,ACTON,BROOK TROUT,50,13,York County,2019
2019-10-17,MOUSAM L,ACTON,BROWN TROUT,1170,11,York County,2019
2019-10-22,MOUSAM L,ACTON,BROOK TROUT,375,13,York County,2019
2019-11-07,MOUSAM L,ACTON,BROOK TROUT,19,16,York County,2019
2019-11-19,MOUSAM L,ACTON,L.L. SALMON,200,12,York County,2019
2019-04-24,MOUSAM R,SANFORD,BROOK TROUT,350,10,York County,2019
2019-04-24,MOUSAM R,SHAPLEIGH,BROOK TROUT,150,10,York County,2019
2019-05-07,MOUSAM R,KENNEBUNK,BROWN TROUT,500,7,York County,2019
2019-05-08,MOUSAM R,SHAPLEIGH,BROWN TROUT,300,7,York County,2019
2019-05-08,MOUSAM R,SANFORD,BROWN TROUT,900,7,York County,2019
2019-05-16,MOUSAM R,KENNEBUNK,BROOK TROUT,300,10,York County,2019
2019-05-21,MOUSAM R,SHAPLEIGH,BROOK TROUT,100,11,York County,2019
2019-05-21,MOUSAM R,SANFORD,BROOK TROUT,300,11,York County,2019
2019-10-04,MOUSAM R,KENNEBUNK,BROWN TROUT,1200,11,York County,2019
2019-10-08,MOUSAM R,KENNEBUNK,BROOK TROUT,100,12,York County,2019
2019-10-08,MOUSAM R,SHAPLEIGH,BROOK TROUT,50,12,York County,2019
2019-10-08,MOUSAM R,SANFORD,BROOK TROUT,150,12,York County,2019
2019-11-01,MOUSAM R,SANFORD,BROWN TROUT,200,11,York County,2019
2019-11-01,MOUSAM R,SHAPLEIGH,BROWN TROUT,13,17,York County,2019
2019-11-01,MOUSAM R,KENNEBUNK,BROWN TROUT,250,11,York County,2019
2019-11-01,MOUSAM R,SANFORD,BROWN TROUT,26,17,York County,2019
2019-11-01,MOUSAM R,KENNEBUNK,BROWN TROUT,33,17,York County,2019
2019-11-01,MOUSAM R,SHAPLEIGH,BROWN TROUT,100,11,York County,2019
2019-04-22,NEOUTAQUET R,NORTH BERWICK,BROOK TROUT,250,10,York County,2019
2019-05-15,NEOUTAQUET R,NORTH BERWICK,BROOK TROUT,300,10,York County,2019
2019-05-09,NONESUCH R,SACO,BROOK TROUT,100,10,York County,2019
2019-04-22,OGUNQUIT R,WELLS,BROOK TROUT,300,10,York County,2019
2019-05-06,OGUNQUIT R,WELLS,BROWN TROUT,600,7,York County,2019
2019-05-14,OGUNQUIT R,WELLS,BROOK TROUT,300,10,York County,2019
2019-10-09,OGUNQUIT R,WELLS,BROWN TROUT,400,11,York County,2019
2019-10-09,OGUNQUIT R,WELLS,BROWN TROUT,20,18,York County,2019
2019-06-17,OSSIPEE L (LITTLE),WATERBORO,RAINBOW TROUT,250,11,York County,2019
2019-10-07,OSSIPEE L (LITTLE),WATERBORO,RAINBOW TROUT,2800,9,York County,2019
2019-10-23,OSSIPEE L (LITTLE),WATERBORO,BROOK TROUT,400,13,York County,2019
2019-10-29,OSSIPEE L (LITTLE),WATERBORO,L.L. SALMON,200,12,York County,2019
2019-11-07,OSSIPEE L (LITTLE),WATERBORO,BROOK TROUT,24,16,York County,2019
2019-04-24,OSSIPEE R (LITTLE),NEWFIELD,BROOK TROUT,100,10,York County,2019
2019-04-30,OSSIPEE R (LITTLE),SHAPLEIGH,BROOK TROUT,100,10,York County,2019
2019-04-30,OSSIPEE R (LITTLE),LIMERICK,BROOK TROUT,150,10,York County,2019
2019-05-02,OSSIPEE R (LITTLE),LIMERICK,BROOK TROUT,125,10,York County,2019
2019-05-08,OSSIPEE R (LITTLE),SHAPLEIGH,BROWN TROUT,700,7,York County,2019
2019-05-08,OSSIPEE R (LITTLE),NEWFIELD,BROWN TROUT,350,7,York County,2019
2019-05-08,OSSIPEE R (LITTLE),LIMERICK,BROWN TROUT,350,7,York County,2019
2019-05-09,OSSIPEE R (LITTLE),LIMERICK,BROWN TROUT,250,7,York County,2019
2019-05-20,OSSIPEE R (LITTLE),LIMERICK,BROOK TROUT,275,10,York County,2019
2019-05-20,OSSIPEE R (LITTLE),NEWFIELD,BROOK TROUT,100,10,York County,2019
2019-05-20,OSSIPEE R (LITTLE),SHAPLEIGH,BROOK TROUT,100,10,York County,2019
2019-10-08,PARKER (BARKER) P,LYMAN,BROOK TROUT,100,12,York County,2019
2019-10-08,PARKER (BARKER) P,LYMAN,BROOK TROUT,700,9,York County,2019
2019-11-08,PARKER (BARKER) P,LYMAN,BROOK TROUT,265,7,York County,2019
2019-11-20,PARKER (BARKER) P,LYMAN,BROOK TROUT,15,17,York County,2019
2019-05-20,PENDEXTER B,PARSONSFIELD,BROOK TROUT,150,10,York County,2019
2019-05-08,ROUND P,LYMAN,BROOK TROUT,200,10,York County,2019
2019-10-08,ROUND P,LYMAN,BROOK TROUT,50,12,York County,2019
2019-10-08,ROUND P,LYMAN,BROOK TROUT,275,9,York County,2019
2019-11-08,ROUND P,LYMAN,BROOK TROUT,265,7,York County,2019
2019-05-17,SACO R,BUXTON,BROWN TROUT,250,7,York County,2019
2019-05-17,SACO R,LIMINGTON,BROWN TROUT,300,7,York County,2019
2019-05-24,SACO R,BUXTON,BROOK TROUT,700,11,York County,2019
2019-05-24,SACO R,DAYTON,BROOK TROUT,200,11,York County,2019
2019-06-10,SACO R,DAYTON,BROOK TROUT,200,11,York County,2019
2019-09-30,SACO R,BUXTON,BROWN TROUT,500,11,York County,2019
2019-09-30,SACO R,DAYTON,BROWN TROUT,500,11,York County,2019
2019-10-08,SACO R,BUXTON,BROOK TROUT,150,12,York County,2019
2019-10-08,SACO R,DAYTON,BROOK TROUT,150,12,York County,2019
2019-11-01,SACO R,DAYTON,BROWN TROUT,500,11,York County,2019
2019-05-16,SMELT B,YORK,BROOK TROUT,100,10,York County,2019
2019-04-24,SOUTH R,PARSONSFIELD,BROOK TROUT,150,10,York County,2019
2019-05-20,SOUTH R,PARSONSFIELD,BROOK TROUT,150,10,York County,2019
2019-10-02,SQUARE P,ACTON,BROWN TROUT,500,11,York County,2019
2019-10-04,STEVENS B,WELLS,BROWN TROUT,800,11,York County,2019
2019-04-23,SWAN POND B,DAYTON,BROOK TROUT,300,10,York County,2019
2019-05-02,SWAN POND B,DAYTON,BROOK TROUT,110,10,York County,2019
2019-05-21,SWAN POND B,DAYTON,BROOK TROUT,300,11,York County,2019
2019-10-22,SYMMES P,NEWFIELD,BROOK TROUT,100,13,York County,2019
2019-11-07,SYMMES P,NEWFIELD,BROOK TROUT,14,16,York County,2019
2019-05-07,THACHER B,BIDDEFORD,BROOK TROUT,100,10,York County,2019
2019-04-22,TOWN OFFICE (MEMORIAL) P,HOLLIS,BROOK TROUT,100,10,York County,2019
2019-05-17,TOWN OFFICE (MEMORIAL) P,HOLLIS,BROOK TROUT,100,10,York County,2019
2019-05-16,UNNAMED B,YORK,BROOK TROUT,100,10,York County,2019
2019-04-23,WARD B,KENNEBUNK,BROOK TROUT,150,10,York County,2019
2019-05-21,WARD B,KENNEBUNK,BROOK TROUT,150,11,York County,2019
2019-05-30,WARREN P,SOUTH BERWICK,RAINBOW TROUT,125,11,York County,2019
2019-05-30,WARREN P,SOUTH BERWICK,RAINBOW TROUT,225,4,York County,2019
2019-05-14,WEST B,WELLS,BROOK TROUT,150,10,York County,2019
2019-04-22,WILCOX P,BIDDEFORD,BROOK TROUT,200,10,York County,2019
2019-05-07,WILCOX P,BIDDEFORD,BROOK TROUT,100,10,York County,2019
2019-05-24,WILCOX P,BIDDEFORD,BROOK TROUT,100,11,York County,2019
2019-10-02,WILSON L,ACTON,BROWN TROUT,300,11,York County,2019
2019-10-22,WILSON L,ACTON,BROOK TROUT,250,13,York County,2019
2019-11-07,WILSON L,ACTON,BROOK TROUT,14,16,York County,2019
2019-11-07,WILSON L,ACTON,BROWN TROUT,16,17,York County,2019
2019-04-24,WORSTER B,BERWICK,BROOK TROUT,200,10,York County,2019
2019-05-15,WORSTER B,BERWICK,BROOK TROUT,200,10,York County,2019
2019-11-21,YORK P,ELIOT,BROOK TROUT,220,13,York County,2019
2019-05-16,YORK R,ELIOT,BROOK TROUT,200,10,York County,2019
2020-04-23,ANDROSCOGGIN R,LISBON,BROOK TROUT,550,10,Androscoggin County,2020
2020-03-31,ANDROSCOGGIN R (LITTLE),AUBURN,RAINBOW TROUT,200,9,Androscoggin County,2020
2020-03-31,ANDROSCOGGIN R (LITTLE),MECHANIC FALLS,RAINBOW TROUT,300,9,Androscoggin County,2020
2020-03-31,ANDROSCOGGIN R (LITTLE),MINOT,RAINBOW TROUT,525,9,Androscoggin County,2020
2020-04-22,ANDROSCOGGIN R (LITTLE),MINOT,BROWN TROUT,525,9,Androscoggin County,2020
2020-04-22,ANDROSCOGGIN R (LITTLE),AUBURN,BROWN TROUT,200,9,Androscoggin County,2020
2020-04-22,ANDROSCOGGIN R (LITTLE),MECHANIC FALLS,BROWN TROUT,300,9,Androscoggin County,2020
2020-04-22,ANDROSCOGGIN R (LITTLE),AUBURN,RAINBOW TROUT,200,9,Androscoggin County,2020
2020-04-22,ANDROSCOGGIN R (LITTLE),MINOT,RAINBOW TROUT,525,9,Androscoggin County,2020
2020-04-22,ANDROSCOGGIN R (LITTLE),MECHANIC FALLS,RAINBOW TROUT,300,9,Androscoggin County,2020
2020-04-27,ANDROSCOGGIN R (LITTLE),AUBURN,BROWN TROUT,200,9,Androscoggin County,2020
2020-04-27,ANDROSCOGGIN R (LITTLE),MECHANIC FALLS,BROWN TROUT,300,9,Androscoggin County,2020
2020-04-27,ANDROSCOGGIN R (LITTLE),MINOT,BROWN TROUT,525,9,Androscoggin County,2020
2020-05-04,ANDROSCOGGIN R (LITTLE),AUBURN,RAINBOW TROUT,200,9,Androscoggin County,2020
2020-05-04,ANDROSCOGGIN R (LITTLE),MECHANIC FALLS,RAINBOW TROUT,200,9,Androscoggin County,2020
2020-05-04,ANDROSCOGGIN R (LITTLE),MINOT,RAINBOW TROUT,400,9,Androscoggin County,2020
2020-04-23,AUBURN L,AUBURN,L.L. SALMON,250,7,Androscoggin County,2020
2020-04-23,AUBURN L,AUBURN,LAKE TROUT,1150,7,Androscoggin County,2020
2020-11-17,AUBURN L,AUBURN,LAKE TROUT,135,24,Androscoggin County,2020
2020-04-15,BARTLETT P,LIVERMORE,BROOK TROUT,300,10,Androscoggin County,2020
2020-04-06,BASIN B,AUBURN,BROOK TROUT,330,10,Androscoggin County,2020
2020-04-23,BEAVER PARK P #2,LISBON,BROOK TROUT,110,10,Androscoggin County,2020
2020-04-23,BEAVER PARK P #3,LISBON,BROOK TROUT,110,10,Androscoggin County,2020
2020-11-05,BEAVER PARK P #3,LISBON,BROOK TROUT,220,7,Androscoggin County,2020
2020-04-15,BRETTUNS P,LIVERMORE,BROOK TROUT,300,10,Androscoggin County,2020
2020-09-30,BRETTUNS P,LIVERMORE,BROWN TROUT,100,11,Androscoggin County,2020
2020-10-20,BRETTUNS P,LIVERMORE,BROOK TROUT,500,7,Androscoggin County,2020
2020-10-22,BRETTUNS P,LIVERMORE,BROOK TROUT,550,13,Androscoggin County,2020
2020-12-04,BRETTUNS P,LIVERMORE,BROOK TROUT,25,15,Androscoggin County,2020
2020-04-06,CRYSTAL (BEALS) P,TURNER,BROOK TROUT,220,10,Androscoggin County,2020
2020-10-29,CRYSTAL (BEALS) P,TURNER,BROOK TROUT,250,13,Androscoggin County,2020
2020-10-29,CRYSTAL (BEALS) P,TURNER,BROOK TROUT,275,7,Androscoggin County,2020
2020-12-04,CRYSTAL (BEALS) P,TURNER,BROOK TROUT,20,15,Androscoggin County,2020
2020-04-23,LITTLE R,LISBON,BROOK TROUT,330,10,Androscoggin County,2020
2020-05-05,LITTLE R,LISBON,BROWN TROUT,500,8,Androscoggin County,2020
2020-09-30,LONG P,LIVERMORE,BROWN TROUT,100,11,Androscoggin County,2020
2020-10-16,LONG P,LIVERMORE,BROOK TROUT,500,13,Androscoggin County,2020
2020-03-31,MEADOW B,DURHAM,BROOK TROUT,100,10,Androscoggin County,2020
2020-04-15,MEADOW B,DURHAM,BROOK TROUT,100,10,Androscoggin County,2020
2020-03-31,NEWELL B,DURHAM,BROOK TROUT,150,10,Androscoggin County,2020
2020-04-15,NEWELL B,DURHAM,BROOK TROUT,150,10,Androscoggin County,2020
2020-04-16,NEZINSCOT R,TURNER,BROOK TROUT,650,10,Androscoggin County,2020
2020-04-27,NEZINSCOT R,TURNER,BROWN TROUT,400,8,Androscoggin County,2020
2020-04-30,NEZINSCOT R,TURNER,BROWN TROUT,600,8,Androscoggin County,2020
2020-10-08,NEZINSCOT R,TURNER,BROWN TROUT,75,11,Androscoggin County,2020
2020-11-18,NEZINSCOT R,TURNER,BROOK TROUT,1000,7,Androscoggin County,2020
2020-05-12,PETTINGILL PARK P,AUBURN,BROOK TROUT,220,10,Androscoggin County,2020
2020-04-06,PLEASANT P,TURNER,BROOK TROUT,110,10,Androscoggin County,2020
2020-10-22,PLEASANT P,TURNER,BROOK TROUT,440,13,Androscoggin County,2020
2020-11-03,PLEASANT P,TURNER,L.L. SALMON,50,12,Androscoggin County,2020
2020-02-12,RANGE P (LOWER),POLAND,BROOK TROUT,100,15,Androscoggin County,2020
2020-03-05,RANGE P (LOWER),POLAND,BROOK TROUT,200,15,Androscoggin County,2020
2020-10-01,RANGE P (LOWER),POLAND,BROWN TROUT,300,11,Androscoggin County,2020
2020-10-20,RANGE P (LOWER),POLAND,BROOK TROUT,200,13,Androscoggin County,2020
2020-04-15,RANGE P (MIDDLE),POLAND,RAINBOW TROUT,100,18,Androscoggin County,2020
2020-10-06,RANGE P (MIDDLE),POLAND,RAINBOW TROUT,650,14,Androscoggin County,2020
2020-10-20,RANGE P (MIDDLE),POLAND,BROOK TROUT,350,13,Androscoggin County,2020
2020-10-26,RANGE P (MIDDLE),POLAND,BROWN TROUT,325,13,Androscoggin County,2020
2020-11-09,RANGE P (MIDDLE),POLAND,BROOK TROUT,15,16,Androscoggin County,2020
2020-11-17,RANGE P (MIDDLE),POLAND,BROOK TROUT,10,16,Androscoggin County,2020
2020-11-27,RANGE P (MIDDLE),POLAND,RAINBOW TROUT,75,22,Androscoggin County,2020
2020-04-15,RANGE P (UPPER),POLAND,RAINBOW TROUT,50,18,Androscoggin County,2020
2020-10-06,RANGE P (UPPER),POLAND,RAINBOW TROUT,300,14,Androscoggin County,2020
2020-10-20,RANGE P (UPPER),POLAND,BROOK TROUT,400,13,Androscoggin County,2020
2020-10-26,RANGE P (UPPER),POLAND,BROWN TROUT,150,13,Androscoggin County,2020
2020-11-09,RANGE P (UPPER),POLAND,BROOK TROUT,10,16,Androscoggin County,2020
2020-11-17,RANGE P (UPPER),POLAND,BROOK TROUT,10,16,Androscoggin County,2020
2020-11-27,RANGE P (UPPER),POLAND,RAINBOW TROUT,50,22,Androscoggin County,2020
2020-04-15,ROUND P,LIVERMORE,BROOK TROUT,200,10,Androscoggin County,2020
2020-09-30,ROUND P,LIVERMORE,BROWN TROUT,100,11,Androscoggin County,2020
2020-10-16,ROUND P,LIVERMORE,BROOK TROUT,500,13,Androscoggin County,2020
2020-10-29,ROUND P,LIVERMORE,BROOK TROUT,440,7,Androscoggin County,2020
2020-12-04,ROUND P,LIVERMORE,BROOK TROUT,25,15,Androscoggin County,2020
2020-03-31,ROYAL R,AUBURN,BROOK TROUT,200,10,Androscoggin County,2020
2020-04-21,ROYAL R,AUBURN,BROOK TROUT,200,10,Androscoggin County,2020
2020-04-16,STETSON B,LEWISTON,BROOK TROUT,150,10,Androscoggin County,2020
2020-04-27,STETSON B,LEWISTON,BROWN TROUT,300,8,Androscoggin County,2020
2020-04-27,THOMPSON L,POLAND,L.L. SALMON,750,7,Androscoggin County,2020
2020-09-30,TRIPP P,POLAND,BROWN TROUT,400,11,Androscoggin County,2020
2020-10-22,TRIPP P,POLAND,BROWN TROUT,18,20,Androscoggin County,2020
2020-11-29,TRIPP P,POLAND,L.L. SALMON,36,20,Androscoggin County,2020
2020-04-02,WORTHLEY P,POLAND,BROOK TROUT,200,10,Androscoggin County,2020
2020-09-30,WORTHLEY P,POLAND,BROWN TROUT,75,11,Androscoggin County,2020
2020-10-13,WORTHLEY P,POLAND,BROOK TROUT,175,13,Androscoggin County,2020
2020-10-19,WORTHLEY P,POLAND,BROOK TROUT,750,8,Androscoggin County,2020
2020-11-09,WORTHLEY P,POLAND,BROOK TROUT,15,16,Androscoggin County,2020
2020-11-17,WORTHLEY P,POLAND,BROOK TROUT,10,16,Androscoggin County,2020
2020-05-01,ARNOLD BROOK L,PRESQUE ISLE,BROOK TROUT,330,9,Aroostook County,2020
2020-11-04,ARNOLD BROOK L,PRESQUE ISLE,BROOK TROUT,650,8,Aroostook County,2020
2020-11-04,ARNOLD BROOK L,PRESQUE ISLE,BROOK TROUT,1000,13,Aroostook County,2020
